,Date,temperature
6911,2013-12-03,78.2
6912,2013-12-04,77.9
6913,2013-12-05,77.7
6914,2013-12-06,77.4
6915,2013-12-07,74.7
6916,2013-12-08,75.8
6917,2013-12-09,76.5
6918,2013-12-10,78.9
6919,2013-12-11,80.5
6920,2013-12-12,79.2
6921,2013-12-13,78.8
6922,2013-12-14,77.8
6923,2013-12-15,74.9
6924,2013-12-16,75.4
6925,2013-12-17,75.6
6926,2013-12-18,74.9
6927,2013-12-19,74.5
6928,2013-12-20,74.1
6929,2013-12-21,74.3
6930,2013-12-22,76.5
6931,2013-12-23,78.1
6932,2013-12-24,78.9
6933,2013-12-25,76.2
6934,2013-12-26,75.7
6935,2013-12-27,77.1
6936,2013-12-28,75.8
6937,2013-12-29,75.1
6938,2013-12-30,75.8
6939,2013-12-31,78.0
6940,2014-01-01,77.0
6941,2014-01-02,78.1
6942,2014-01-03,76.9
6943,2014-01-04,77.6
6944,2014-01-05,77.2
6945,2014-01-06,76.5
6946,2014-01-07,76.5
6947,2014-01-08,77.4
6948,2014-01-09,76.9
6949,2014-01-10,76.0
6950,2014-01-11,75.5
6951,2014-01-12,76.3
6952,2014-01-13,77.5
6953,2014-01-14,77.2
6954,2014-01-15,77.0
6955,2014-01-16,77.3
6956,2014-01-17,76.4
6957,2014-01-18,77.5
6958,2014-01-19,78.5
6959,2014-01-20,78.0
6960,2014-01-21,77.8
6961,2014-01-22,77.4
6962,2014-01-23,76.6
6963,2014-01-24,76.8
6964,2014-01-25,77.2
6965,2014-01-26,78.1
6966,2014-01-27,79.1
6967,2014-01-28,78.2
6968,2014-01-29,76.6
6969,2014-01-30,76.6
6970,2014-01-31,78.2
6971,2014-02-01,77.3
6972,2014-02-02,77.0
6973,2014-02-03,76.8
6974,2014-02-04,76.2
6975,2014-02-05,75.7
6976,2014-02-06,76.0
6977,2014-02-07,76.3
6978,2014-02-08,76.2
6979,2014-02-09,77.2
6980,2014-02-10,78.4
6981,2014-02-11,77.6
6982,2014-02-12,78.0
6983,2014-02-13,78.9
6984,2014-02-14,78.6
6985,2014-02-15,79.0
6986,2014-02-16,81.5
6987,2014-02-17,78.3
6988,2014-02-18,80.3
6989,2014-02-19,79.1
6990,2014-02-20,78.1
6991,2014-02-21,77.0
6992,2014-02-22,76.3
6993,2014-02-23,77.8
6994,2014-02-24,77.5
6995,2014-02-25,79.0
6996,2014-02-26,78.1
6997,2014-02-27,78.8
6998,2014-02-28,80.3
6999,2014-03-01,80.5
7000,2014-03-02,81.0
7001,2014-03-03,81.7
7002,2014-03-04,81.4
7003,2014-03-05,81.1
7004,2014-03-06,80.3
7005,2014-03-07,81.0
7006,2014-03-08,80.0
7007,2014-03-09,80.9
7008,2014-03-10,81.1
7009,2014-03-11,81.2
7010,2014-03-12,79.8
7011,2014-03-13,79.5
7012,2014-03-14,79.6
7013,2014-03-15,80.3
7014,2014-03-16,80.0
7015,2014-03-17,80.8
7016,2014-03-18,81.7
7017,2014-03-19,83.0
7018,2014-03-20,84.1
7019,2014-03-21,85.0
7020,2014-03-22,85.2
7021,2014-03-23,84.4
7022,2014-03-24,83.4
7023,2014-03-25,83.4
7024,2014-03-26,81.7
7025,2014-03-27,82.9
7026,2014-03-28,84.8
7027,2014-03-29,86.2
7028,2014-03-30,86.2
7029,2014-03-31,87.9
7030,2014-04-01,87.5
7031,2014-04-02,85.3
7032,2014-04-03,84.7
7033,2014-04-04,84.7
7034,2014-04-05,86.0
7035,2014-04-06,86.3
7036,2014-04-07,86.5
7037,2014-04-08,87.4
7038,2014-04-09,88.2
7039,2014-04-10,87.2
7040,2014-04-11,88.4
7041,2014-04-12,87.0
7042,2014-04-13,86.6
7043,2014-04-14,86.1
7044,2014-04-15,85.8
7045,2014-04-16,85.8
7046,2014-04-17,86.8
7047,2014-04-18,86.8
7048,2014-04-19,85.5
7049,2014-04-20,85.1
7050,2014-04-21,86.1
7051,2014-04-22,85.4
7052,2014-04-23,86.3
7053,2014-04-24,87.8
7054,2014-04-25,88.5
7055,2014-04-26,88.6
7056,2014-04-27,87.9
7057,2014-04-28,87.8
7058,2014-04-29,88.1
7059,2014-04-30,88.4
7060,2014-05-01,88.8
7061,2014-05-02,88.6
7062,2014-05-03,87.8
7063,2014-05-04,86.0
7064,2014-05-05,82.9
7065,2014-05-06,83.9
7066,2014-05-07,83.4
7067,2014-05-08,83.7
7068,2014-05-09,86.3
7069,2014-05-10,89.0
7070,2014-05-11,89.3
7071,2014-05-12,90.3
7072,2014-05-13,90.3
7073,2014-05-14,90.9
7074,2014-05-15,92.3
7075,2014-05-16,91.9
7076,2014-05-17,89.3
7077,2014-05-18,88.1
7078,2014-05-19,88.5
7079,2014-05-20,88.9
7080,2014-05-21,91.0
7081,2014-05-22,91.2
7082,2014-05-23,92.6
7083,2014-05-24,91.2
7084,2014-05-25,90.7
7085,2014-05-26,89.2
7086,2014-05-27,89.9
7087,2014-05-28,88.4
7088,2014-05-29,89.3
7089,2014-05-30,90.6
7090,2014-05-31,91.4
7091,2014-06-01,90.9
7092,2014-06-02,86.6
7093,2014-06-03,87.5
7094,2014-06-04,90.2
7095,2014-06-05,90.5
7096,2014-06-06,90.4
7097,2014-06-07,93.1
7098,2014-06-08,91.4
7099,2014-06-09,79.3
7100,2014-06-10,89.4
7101,2014-06-11,91.1
7102,2014-06-12,91.9
7103,2014-06-13,91.7
7104,2014-06-14,90.1
7105,2014-06-15,91.6
7106,2014-06-16,92.3
7107,2014-06-17,92.8
7108,2014-06-18,92.7
7109,2014-06-19,93.0
7110,2014-06-20,91.2
7111,2014-06-21,89.3
7112,2014-06-22,90.1
7113,2014-06-23,90.7
7114,2014-06-24,91.1
7115,2014-06-25,91.7
7116,2014-06-26,90.7
7117,2014-06-27,89.3
7118,2014-06-28,86.0
7119,2014-06-29,84.8
7120,2014-06-30,85.5
7121,2014-07-01,88.6
7122,2014-07-02,89.7
7123,2014-07-03,90.9
7124,2014-07-04,90.0
7125,2014-07-05,87.4
7126,2014-07-06,85.2
7127,2014-07-07,85.8
7128,2014-07-08,86.6
7129,2014-07-09,84.2
7130,2014-07-10,81.9
7131,2014-07-11,82.7
7132,2014-07-12,87.4
7133,2014-07-13,87.2
7134,2014-07-14,87.4
7135,2014-07-15,88.5
7136,2014-07-16,88.5
7137,2014-07-17,89.6
7138,2014-07-18,89.6
7139,2014-07-19,89.3
7140,2014-07-20,89.3
7141,2014-07-21,89.4
7142,2014-07-22,89.0
7143,2014-07-23,89.9
7144,2014-07-24,88.4
7145,2014-07-25,88.1
7146,2014-07-26,86.3
7147,2014-07-27,86.9
7148,2014-07-28,87.7
7149,2014-07-29,85.9
7150,2014-07-30,87.9
7151,2014-07-31,89.9
7152,2014-08-01,90.4
7153,2014-08-02,86.7
7154,2014-08-03,86.5
7155,2014-08-04,90.4
7156,2014-08-05,88.7
7157,2014-08-06,84.6
7158,2014-08-07,86.8
7159,2014-08-08,83.3
7160,2014-08-09,81.7
7161,2014-08-10,83.5
7162,2014-08-11,84.0
7163,2014-08-12,84.1
7164,2014-08-13,84.6
7165,2014-08-14,86.2
7166,2014-08-15,85.8
7167,2014-08-16,85.2
7168,2014-08-17,85.2
7169,2014-08-18,83.7
7170,2014-08-19,85.6
7171,2014-08-20,85.3
7172,2014-08-21,86.0
7173,2014-08-22,85.7
7174,2014-08-23,83.8
7175,2014-08-24,83.8
7176,2014-08-25,84.3
7177,2014-08-26,84.8
7178,2014-08-27,82.5
7179,2014-08-28,84.4
7180,2014-08-29,85.4
7181,2014-08-30,87.7
7182,2014-08-31,88.6
7183,2014-09-01,86.6
7184,2014-09-02,86.3
7185,2014-09-03,83.8
7186,2014-09-04,81.6
7187,2014-09-05,84.3
7188,2014-09-06,83.7
7189,2014-09-07,84.0
7190,2014-09-08,84.0
7191,2014-09-09,85.9
7192,2014-09-10,85.1
7193,2014-09-11,85.7
7194,2014-09-12,83.4
7195,2014-09-13,84.1
7196,2014-09-14,83.5
7197,2014-09-15,83.2
7198,2014-09-16,81.7
7199,2014-09-17,84.5
7200,2014-09-18,79.9
7201,2014-09-19,85.1
7202,2014-09-20,85.4
7203,2014-09-21,85.6
7204,2014-09-22,84.0
7205,2014-09-23,85.4
7206,2014-09-24,84.9
7207,2014-09-25,84.8
7208,2014-09-26,83.0
7209,2014-09-27,81.7
7210,2014-09-28,81.9
7211,2014-09-29,83.4
7212,2014-09-30,84.9
7213,2014-10-01,83.9
7214,2014-10-02,84.3
7215,2014-10-03,84.0
7216,2014-10-04,85.3
7217,2014-10-05,86.4
7218,2014-10-06,85.6
7219,2014-10-07,82.3
7220,2014-10-08,84.0
7221,2014-10-09,83.3
7222,2014-10-10,85.7
7223,2014-10-11,86.2
7224,2014-10-12,87.3
7225,2014-10-13,86.9
7226,2014-10-14,86.8
7227,2014-10-15,84.6
7228,2014-10-16,84.3
7229,2014-10-17,79.3
7230,2014-10-18,78.0
7231,2014-10-19,76.6
7232,2014-10-20,76.7
7233,2014-10-21,82.0
7234,2014-10-22,81.8
7235,2014-10-23,78.4
7236,2014-10-24,79.5
7237,2014-10-25,82.8
7238,2014-10-26,80.0
7239,2014-10-27,82.6
7240,2014-10-28,83.2
7241,2014-10-29,82.6
7242,2014-10-30,82.0
7243,2014-10-31,79.8
7244,2014-11-01,78.5
7245,2014-11-02,79.4
7246,2014-11-03,79.3
7247,2014-11-04,80.4
7248,2014-11-05,78.6
7249,2014-11-06,78.7
7250,2014-11-07,80.7
7251,2014-11-08,81.3
7252,2014-11-09,80.5
7253,2014-11-10,81.2
7254,2014-11-11,81.6
7255,2014-11-12,77.7
7256,2014-11-13,76.8
7257,2014-11-14,81.3
7258,2014-11-15,80.2
7259,2014-11-16,81.1
7260,2014-11-17,80.3
7261,2014-11-18,80.8
7262,2014-11-19,81.3
7263,2014-11-20,80.4
7264,2014-11-21,80.6
7265,2014-11-22,79.6
7266,2014-11-23,79.2
7267,2014-11-24,79.0
7268,2014-11-25,78.4
7269,2014-11-26,78.5
7270,2014-11-27,79.2
7271,2014-11-28,78.5
7272,2014-11-29,78.7
7273,2014-11-30,76.9
7274,2014-12-01,78.5
7275,2014-12-02,77.2
7276,2014-12-03,75.8
7277,2014-12-04,76.4
7278,2014-12-05,76.3
7279,2014-12-06,78.1
7280,2014-12-07,78.7
7281,2014-12-08,80.5
7282,2014-12-09,81.2
7283,2014-12-10,77.2
7284,2014-12-11,80.0
7285,2014-12-12,79.0
7286,2014-12-13,77.0
7287,2014-12-14,79.5
7288,2014-12-15,79.4
7289,2014-12-16,81.0
7290,2014-12-17,80.8
7291,2014-12-18,81.3
7292,2014-12-19,79.4
7293,2014-12-20,77.3
7294,2014-12-21,77.0
7295,2014-12-22,77.8
7296,2014-12-23,77.6
7297,2014-12-24,78.4
7298,2014-12-25,77.4
7299,2014-12-26,76.2
7300,2014-12-27,76.4
7301,2014-12-28,77.8
7302,2014-12-29,73.8
7303,2014-12-30,77.0
7304,2014-12-31,78.9
7305,2015-01-01,79.0
7306,2015-01-02,80.3
7307,2015-01-03,80.5
7308,2015-01-04,78.8
7309,2015-01-05,79.1
7310,2015-01-06,78.2
7311,2015-01-07,77.5
7312,2015-01-08,78.1
7313,2015-01-09,76.6
7314,2015-01-10,75.7
7315,2015-01-11,75.8
7316,2015-01-12,74.5
7317,2015-01-13,75.1
7318,2015-01-14,73.9
7319,2015-01-15,76.6
7320,2015-01-16,77.1
7321,2015-01-17,76.1
7322,2015-01-18,74.9
7323,2015-01-19,75.2
7324,2015-01-20,75.6
7325,2015-01-21,75.8
7326,2015-01-22,77.2
7327,2015-01-23,77.9
7328,2015-01-24,77.1
7329,2015-01-25,77.2
7330,2015-01-26,77.5
7331,2015-01-27,77.5
7332,2015-01-28,77.9
7333,2015-01-29,79.3
7334,2015-01-30,77.8
7335,2015-01-31,77.6
7336,2015-02-01,77.7
7337,2015-02-02,78.2
7338,2015-02-03,77.8
7339,2015-02-04,77.6
7340,2015-02-05,78.6
7341,2015-02-06,78.8
7342,2015-02-07,78.9
7343,2015-02-08,77.8
7344,2015-02-09,77.4
7345,2015-02-10,76.7
7346,2015-02-11,78.4
7347,2015-02-12,79.0
7348,2015-02-13,79.1
7349,2015-02-14,79.6
7350,2015-02-15,80.3
7351,2015-02-16,79.6
7352,2015-02-17,79.3
7353,2015-02-18,79.2
7354,2015-02-19,78.4
7355,2015-02-20,78.2
7356,2015-02-21,79.0
7357,2015-02-22,79.2
7358,2015-02-23,78.2
7359,2015-02-24,78.5
7360,2015-02-25,78.3
7361,2015-02-26,80.7
7362,2015-02-27,82.0
7363,2015-02-28,82.3
7364,2015-03-01,82.9
7365,2015-03-02,82.8
7366,2015-03-03,84.0
7367,2015-03-04,84.2
7368,2015-03-05,84.6
7369,2015-03-06,83.6
7370,2015-03-07,83.3
7371,2015-03-08,83.0
7372,2015-03-09,82.4
7373,2015-03-10,81.1
7374,2015-03-11,81.9
7375,2015-03-12,83.2
7376,2015-03-13,82.4
7377,2015-03-14,83.8
7378,2015-03-15,83.2
7379,2015-03-16,82.2
7380,2015-03-17,82.4
7381,2015-03-18,83.8
7382,2015-03-19,83.4
7383,2015-03-20,82.2
7384,2015-03-21,84.4
7385,2015-03-22,85.3
7386,2015-03-23,84.9
7387,2015-03-24,84.5
7388,2015-03-25,84.3
7389,2015-03-26,83.7
7390,2015-03-27,84.5
7391,2015-03-28,85.5
7392,2015-03-29,85.6
7393,2015-03-30,86.2
7394,2015-03-31,86.1
7395,2015-04-01,85.7
7396,2015-04-02,87.0
7397,2015-04-03,88.6
7398,2015-04-04,88.6
7399,2015-04-05,87.9
7400,2015-04-06,87.2
7401,2015-04-07,87.0
7402,2015-04-08,87.0
7403,2015-04-09,87.2
7404,2015-04-10,86.1
7405,2015-04-11,86.5
7406,2015-04-12,85.7
7407,2015-04-13,82.9
7408,2015-04-14,84.6
7409,2015-04-15,79.4
7410,2015-04-16,84.1
7411,2015-04-17,84.4
7412,2015-04-18,85.5
7413,2015-04-19,86.4
7414,2015-04-20,87.3
7415,2015-04-21,87.2
7416,2015-04-22,88.4
7417,2015-04-23,88.8
7418,2015-04-24,84.7
7419,2015-04-25,86.0
7420,2015-04-26,87.4
7421,2015-04-27,86.7
7422,2015-04-28,87.3
7423,2015-04-29,88.2
7424,2015-04-30,88.9
7425,2015-05-01,89.5
7426,2015-05-02,89.7
7427,2015-05-03,88.0
7428,2015-05-04,88.0
7429,2015-05-05,87.7
7430,2015-05-06,87.8
7431,2015-05-07,88.6
7432,2015-05-08,89.1
7433,2015-05-09,89.7
7434,2015-05-10,89.3
7435,2015-05-11,87.8
7436,2015-05-12,88.5
7437,2015-05-13,83.2
7438,2015-05-14,84.6
7439,2015-05-15,83.9
7440,2015-05-16,82.9
7441,2015-05-17,85.0
7442,2015-05-18,88.4
7443,2015-05-19,90.5
7444,2015-05-20,91.5
7445,2015-05-21,92.6
7446,2015-05-22,92.3
7447,2015-05-23,93.1
7448,2015-05-24,94.0
7449,2015-05-25,94.3
7450,2015-05-26,92.4
7451,2015-05-27,87.6
7452,2015-05-28,90.6
7453,2015-05-29,91.1
7454,2015-05-30,89.8
7455,2015-05-31,90.6
7456,2015-06-01,85.1
7457,2015-06-02,86.8
7458,2015-06-03,88.0
7459,2015-06-04,88.8
7460,2015-06-05,89.0
7461,2015-06-06,88.9
7462,2015-06-07,90.4
7463,2015-06-08,89.9
7464,2015-06-09,87.7
7465,2015-06-10,89.0
7466,2015-06-11,89.9
7467,2015-06-12,88.1
7468,2015-06-13,89.4
7469,2015-06-14,88.8
7470,2015-06-15,90.3
7471,2015-06-16,87.4
7472,2015-06-17,83.6
7473,2015-06-18,81.9
7474,2015-06-19,85.0
7475,2015-06-20,87.7
7476,2015-06-21,90.7
7477,2015-06-22,92.4
7478,2015-06-23,89.8
7479,2015-06-24,91.9
7480,2015-06-25,92.5
7481,2015-06-26,93.1
7482,2015-06-27,89.7
7483,2015-06-28,88.7
7484,2015-06-29,89.0
7485,2015-06-30,89.5
7486,2015-07-01,89.3
7487,2015-07-02,89.9
7488,2015-07-03,90.3
7489,2015-07-04,92.1
7490,2015-07-05,93.4
7491,2015-07-06,92.5
7492,2015-07-07,90.7
7493,2015-07-08,91.0
7494,2015-07-09,91.8
7495,2015-07-10,88.5
7496,2015-07-11,89.3
7497,2015-07-12,89.5
7498,2015-07-13,90.4
7499,2015-07-14,89.9
7500,2015-07-15,86.8
7501,2015-07-16,89.5
7502,2015-07-17,86.2
7503,2015-07-18,86.4
7504,2015-07-19,87.2
7505,2015-07-20,88.2
7506,2015-07-21,87.3
7507,2015-07-22,83.3
7508,2015-07-23,85.0
7509,2015-07-24,86.8
7510,2015-07-25,87.3
7511,2015-07-26,86.6
7512,2015-07-27,85.0
7513,2015-07-28,85.6
7514,2015-07-29,87.2
7515,2015-07-30,87.7
7516,2015-07-31,85.8
7517,2015-08-01,85.0
7518,2015-08-02,84.1
7519,2015-08-03,87.1
7520,2015-08-04,84.3
7521,2015-08-05,85.7
7522,2015-08-06,87.3
7523,2015-08-07,85.9
7524,2015-08-08,87.7
7525,2015-08-09,88.1
7526,2015-08-10,87.8
7527,2015-08-11,87.1
7528,2015-08-12,87.0
7529,2015-08-13,87.8
7530,2015-08-14,87.1
7531,2015-08-15,87.2
7532,2015-08-16,86.2
7533,2015-08-17,87.0
7534,2015-08-18,87.2
7535,2015-08-19,87.3
7536,2015-08-20,86.2
7537,2015-08-21,81.1
7538,2015-08-22,82.1
7539,2015-08-23,85.6
7540,2015-08-24,87.4
7541,2015-08-25,88.2
7542,2015-08-26,87.7
7543,2015-08-27,84.2
7544,2015-08-28,86.1
7545,2015-08-29,88.1
7546,2015-08-30,87.1
7547,2015-08-31,87.3
7548,2015-09-01,89.0
7549,2015-09-02,88.0
7550,2015-09-03,86.0
7551,2015-09-04,87.4
7552,2015-09-05,86.7
7553,2015-09-06,88.0
7554,2015-09-07,83.0
7555,2015-09-08,86.1
7556,2015-09-09,85.1
7557,2015-09-10,84.9
7558,2015-09-11,86.1
7559,2015-09-12,86.1
7560,2015-09-13,86.5
7561,2015-09-14,87.3
7562,2015-09-15,88.4
7563,2015-09-16,89.9
7564,2015-09-17,88.1
7565,2015-09-18,87.5
7566,2015-09-19,87.0
7567,2015-09-20,86.2
7568,2015-09-21,86.4
7569,2015-09-22,87.1
7570,2015-09-23,87.3
7571,2015-09-24,87.8
7572,2015-09-25,87.8
7573,2015-09-26,87.3
7574,2015-09-27,85.3
7575,2015-09-28,84.3
7576,2015-09-29,82.6
7577,2015-09-30,84.5
7578,2015-10-01,84.1
7579,2015-10-02,85.1
7580,2015-10-03,82.6
7581,2015-10-04,84.8
7582,2015-10-05,81.3
7583,2015-10-06,85.3
7584,2015-10-07,84.3
7585,2015-10-08,84.9
7586,2015-10-09,84.5
7587,2015-10-10,86.3
7588,2015-10-11,83.8
7589,2015-10-12,86.0
7590,2015-10-13,85.2
7591,2015-10-14,85.6
7592,2015-10-15,84.8
7593,2015-10-16,83.9
7594,2015-10-17,84.3
7595,2015-10-18,85.5
7596,2015-10-19,85.1
7597,2015-10-20,86.0
7598,2015-10-21,84.0
7599,2015-10-22,82.9
7600,2015-10-23,79.1
7601,2015-10-24,81.7
7602,2015-10-25,83.1
7603,2015-10-26,83.5
7604,2015-10-27,83.2
7605,2015-10-28,81.1
7606,2015-10-29,80.7
7607,2015-10-30,80.4
7608,2015-10-31,79.6
7609,2015-11-01,79.5
7610,2015-11-02,82.7
7611,2015-11-03,81.2
7612,2015-11-04,83.2
7613,2015-11-05,81.4
7614,2015-11-06,83.3
7615,2015-11-07,80.4
7616,2015-11-08,78.3
7617,2015-11-09,78.8
7618,2015-11-10,79.0
7619,2015-11-11,79.3
7620,2015-11-12,81.4
7621,2015-11-13,77.0
7622,2015-11-14,80.0
7623,2015-11-15,76.9
7624,2015-11-16,77.9
7625,2015-11-17,77.4
7626,2015-11-18,78.3
7627,2015-11-19,79.2
7628,2015-11-20,81.2
7629,2015-11-21,81.1
7630,2015-11-22,80.0
7631,2015-11-23,79.4
7632,2015-11-24,80.4
7633,2015-11-25,81.5
7634,2015-11-26,81.1
7635,2015-11-27,79.2
7636,2015-11-28,80.8
7637,2015-11-29,80.9
7638,2015-11-30,78.6
7639,2015-12-01,76.3
7640,2015-12-02,76.6
7641,2015-12-03,77.8
7642,2015-12-04,77.7
7643,2015-12-05,78.5
7644,2015-12-06,77.7
7645,2015-12-07,80.3
7646,2015-12-08,79.2
7647,2015-12-09,80.0
7648,2015-12-10,80.4
7649,2015-12-11,81.2
7650,2015-12-12,81.5
7651,2015-12-13,81.8
7652,2015-12-14,79.2
7653,2015-12-15,78.1
7654,2015-12-16,79.4
7655,2015-12-17,80.0
7656,2015-12-18,81.1
7657,2015-12-19,81.4
7658,2015-12-20,80.3
7659,2015-12-21,80.7
7660,2015-12-22,81.3
7661,2015-12-23,81.9
7662,2015-12-24,80.8
7663,2015-12-25,80.5
7664,2015-12-26,78.5
7665,2015-12-27,80.0
7666,2015-12-28,79.4
7667,2015-12-29,79.0
7668,2015-12-30,79.2
7669,2015-12-31,79.3
7670,2016-01-01,79.4
7671,2016-01-02,78.5
7672,2016-01-03,78.6
7673,2016-01-04,79.8
7674,2016-01-05,79.0
7675,2016-01-06,79.6
7676,2016-01-07,78.8
7677,2016-01-08,78.6
7678,2016-01-09,77.4
7679,2016-01-10,77.1
7680,2016-01-11,77.6
7681,2016-01-12,77.0
7682,2016-01-13,77.5
7683,2016-01-14,78.3
7684,2016-01-15,77.3
7685,2016-01-16,76.8
7686,2016-01-17,77.0
7687,2016-01-18,80.4
7688,2016-01-19,81.7
7689,2016-01-20,81.4
7690,2016-01-21,82.0
7691,2016-01-22,81.2
7692,2016-01-23,80.5
7693,2016-01-24,80.8
7694,2016-01-25,79.6
7695,2016-01-26,79.3
7696,2016-01-27,79.4
7697,2016-01-28,79.7
7698,2016-01-29,79.0
7699,2016-01-30,79.6
7700,2016-01-31,79.3
7701,2016-02-01,79.0
7702,2016-02-02,78.8
7703,2016-02-03,79.6
7704,2016-02-04,79.9
7705,2016-02-05,80.4
7706,2016-02-06,78.9
7707,2016-02-07,81.2
7708,2016-02-08,80.0
7709,2016-02-09,79.1
7710,2016-02-10,82.1
7711,2016-02-11,81.0
7712,2016-02-12,80.5
7713,2016-02-13,80.5
7714,2016-02-14,78.7
7715,2016-02-15,80.1
7716,2016-02-16,81.1
7717,2016-02-17,82.5
7718,2016-02-18,80.7
7719,2016-02-19,82.3
7720,2016-02-20,83.2
7721,2016-02-21,83.2
7722,2016-02-22,82.6
7723,2016-02-23,81.9
7724,2016-02-24,82.4
7725,2016-02-25,83.6
7726,2016-02-26,83.4
7727,2016-02-27,83.2
7728,2016-02-28,83.8
7729,2016-02-29,83.7
7730,2016-03-01,83.6
7731,2016-03-02,83.4
7732,2016-03-03,82.7
7733,2016-03-04,82.3
7734,2016-03-05,83.8
7735,2016-03-06,83.2
7736,2016-03-07,84.5
7737,2016-03-08,84.7
7738,2016-03-09,83.6
7739,2016-03-10,84.65
7740,2016-03-11,85.7
7741,2016-03-12,85.6
7742,2016-03-13,85.4
7743,2016-03-14,85.2
7744,2016-03-15,85.0
7745,2016-03-16,85.4
7746,2016-03-17,85.1
7747,2016-03-18,84.8
7748,2016-03-19,86.0
7749,2016-03-20,87.2
7750,2016-03-21,88.9
7751,2016-03-22,88.9
7752,2016-03-23,87.2
7753,2016-03-24,86.2
7754,2016-03-25,84.5
7755,2016-03-26,84.3
7756,2016-03-27,84.3
7757,2016-03-28,85.4
7758,2016-03-29,86.2
7759,2016-03-30,86.3
7760,2016-03-31,85.9
7761,2016-04-01,86.3
7762,2016-04-02,86.6
7763,2016-04-03,87.0
7764,2016-04-04,87.3
7765,2016-04-05,86.7
7766,2016-04-06,87.1
7767,2016-04-07,87.6
7768,2016-04-08,87.3
7769,2016-04-09,86.9
7770,2016-04-10,86.3
7771,2016-04-11,86.7
7772,2016-04-12,88.6
7773,2016-04-13,90.1
7774,2016-04-14,90.0
7775,2016-04-15,89.4
7776,2016-04-16,88.9
7777,2016-04-17,88.9
7778,2016-04-18,87.9
7779,2016-04-19,88.2
7780,2016-04-20,89.0
7781,2016-04-21,90.2
7782,2016-04-22,92.5
7783,2016-04-23,92.6
7784,2016-04-24,91.4
7785,2016-04-25,91.4
7786,2016-04-26,89.0
7787,2016-04-27,88.5
7788,2016-04-28,89.5
7789,2016-04-29,89.5
7790,2016-04-30,88.8
7791,2016-05-01,90.1
7792,2016-05-02,90.0
7793,2016-05-03,90.8
7794,2016-05-04,90.1
7795,2016-05-05,84.4
7796,2016-05-06,89.4
7797,2016-05-07,89.2
7798,2016-05-08,89.9
7799,2016-05-09,89.7
7800,2016-05-10,90.3
7801,2016-05-11,89.7
7802,2016-05-12,90.3
7803,2016-05-13,90.1
7804,2016-05-14,90.1
7805,2016-05-15,90.0
7806,2016-05-16,85.9
7807,2016-05-17,78.8
7808,2016-05-18,78.6
7809,2016-05-19,83.3
7810,2016-05-20,87.9
7811,2016-05-21,90.8
7812,2016-05-22,92.7
7813,2016-05-23,92.8
7814,2016-05-24,93.1
7815,2016-05-25,94.2
7816,2016-05-26,93.0
7817,2016-05-27,90.3
7818,2016-05-28,90.7
7819,2016-05-29,90.7
7820,2016-05-30,91.2
7821,2016-05-31,90.9
7822,2016-06-01,90.8
7823,2016-06-02,88.9
7824,2016-06-03,89.2
7825,2016-06-04,87.9
7826,2016-06-05,88.2
7827,2016-06-06,87.5
7828,2016-06-07,85.3
7829,2016-06-08,84.2
7830,2016-06-09,88.1
7831,2016-06-10,89.5
7832,2016-06-11,90.3
7833,2016-06-12,90.2
7834,2016-06-13,91.5
7835,2016-06-14,91.8
7836,2016-06-15,91.4
7837,2016-06-16,90.3
7838,2016-06-17,89.8
7839,2016-06-18,88.0
7840,2016-06-19,87.3
7841,2016-06-20,84.9
7842,2016-06-21,84.7
7843,2016-06-22,84.9
7844,2016-06-23,84.1
7845,2016-06-24,86.8
7846,2016-06-25,82.7
7847,2016-06-26,82.5
7848,2016-06-27,83.9
7849,2016-06-28,82.5
7850,2016-06-29,81.9
7851,2016-06-30,86.0
7852,2016-07-01,88.6
7853,2016-07-02,88.0
7854,2016-07-03,88.1
7855,2016-07-04,88.5
7856,2016-07-05,88.4
7857,2016-07-06,87.7
7858,2016-07-07,84.8
7859,2016-07-08,87.7
7860,2016-07-09,89.6
7861,2016-07-10,89.5
7862,2016-07-11,90.4
7863,2016-07-12,90.4
7864,2016-07-13,89.4
7865,2016-07-14,89.0
7866,2016-07-15,87.9
7867,2016-07-16,86.7
7868,2016-07-17,85.3
7869,2016-07-18,85.5
7870,2016-07-19,83.5
7871,2016-07-20,84.7
7872,2016-07-21,84.8
7873,2016-07-22,84.6
7874,2016-07-23,84.5
7875,2016-07-24,87.1
7876,2016-07-25,84.6
7877,2016-07-26,85.2
7878,2016-07-27,85.5
7879,2016-07-28,86.2
7880,2016-07-29,85.1
7881,2016-07-30,83.4
7882,2016-07-31,85.3
7883,2016-08-01,85.5
7884,2016-08-02,86.9
7885,2016-08-03,88.4
7886,2016-08-04,88.8
7887,2016-08-05,88.6
7888,2016-08-06,90.2
7889,2016-08-07,89.6
7890,2016-08-08,88.6
7891,2016-08-09,87.3
7892,2016-08-10,87.9
7893,2016-08-11,88.8
7894,2016-08-12,88.9
7895,2016-08-13,87.1
7896,2016-08-14,88.8
7897,2016-08-15,91.0
7898,2016-08-16,90.8
7899,2016-08-17,90.3
7900,2016-08-18,89.0
7901,2016-08-19,89.4
7902,2016-08-20,89.6
7903,2016-08-21,89.0
7904,2016-08-22,89.5
7905,2016-08-23,86.8
7906,2016-08-24,88.1
7907,2016-08-25,86.1
7908,2016-08-26,83.4
7909,2016-08-27,82.5
